kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mlx_attention_proxy.1.sm_70.ptx 674 : 1024 5120 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 565 : 1048576 5242880 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 558 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 554 : 1024 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 530 : 1024 5120 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 529 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 526 : 1048576 5237760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 525 : 1048576 6291456 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 524 : 1048576 11534336 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 523 : 1048576 10485760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 522 : 1048576 9437184 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 521 : 1048576 18874368 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 520 : 1048576 99531424 0 0 0 1048576 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 519 : 1048576 18874368 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 518 : 1048576 99346336 0 0 0 1048576 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 496 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 623 : 1048576 110100480 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 553 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 494 : 1024 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 621 : 1048576 6291456 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 552 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 493 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 620 : 1048576 6291456 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 551 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 492 : 1024 10240 0 0 0 0 0 0 0 
