kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mlx_attention_proxy.1.sm_70.ptx 777 : 8192 376032 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 770 : 8192 445600 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 748 : 8192 182976 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 747 : 8192 118912 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 744 : 262144 30855424 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 743 : 262144 25242336 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 742 : 262144 18004416 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 741 : 262144 18489248 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 740 : 262144 21880160 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 739 : 262144 29379072 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 738 : 262144 10012960 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 737 : 262144 93641376 0 0 0 8192 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 736 : 262144 168804096 0 0 0 262144 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 735 : 262144 10546720 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 734 : 262144 95372192 0 0 0 8192 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 733 : 262144 173042080 0 0 0 262144 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 732 : 262144 10585984 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 731 : 262144 94401120 0 0 0 8192 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 730 : 262144 174051104 0 0 0 262144 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 729 : 262144 10996608 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 728 : 262144 107518208 512 0 0 8192 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 727 : 262144 200984768 2668960 0 0 262144 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 705 : 8192 1028736 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 704 : 8192 268032 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 703 : 8192 60160 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 702 : 8192 49152 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 701 : 8192 49152 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 700 : 8192 54528 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 699 : 8192 92672 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 698 : 8192 108032 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 697 : 8192 106496 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 696 : 8192 106496 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 695 : 8192 106496 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 724 : 8192 1303808 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 694 : 8192 104704 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 723 : 8192 362208 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 693 : 8192 265728 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 722 : 8192 205984 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 706 : 8192 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 708 : 8192 441888 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 768 : 8192 187712 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 709 : 8192 154304 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 769 : 8192 1297952 32 0 0 256 256 0 0 
mlx_attention_proxy.1.sm_70.ptx 710 : 8192 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 771 : 8192 479072 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 712 : 8192 108480 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 772 : 8192 230016 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 713 : 8192 64800 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 773 : 8192 294336 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 714 : 8192 51648 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 774 : 8192 819264 0 0 0 1024 256 0 0 
mlx_attention_proxy.1.sm_70.ptx 715 : 8192 59872 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 716 : 8192 84256 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 717 : 8192 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 719 : 8192 140512 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 720 : 8192 170688 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 721 : 8192 269152 0 0 0 0 0 0 0 
