kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mlx_attention_proxy.1.sm_70.ptx 369 : 4096 20480 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 366 : 4096 40576 0 0 0 1024 128 0 0 
mlx_attention_proxy.1.sm_70.ptx 365 : 4096 1138112 0 0 0 1024 128 0 0 
mlx_attention_proxy.1.sm_70.ptx 364 : 4096 59008 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 363 : 4096 43776 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 362 : 4096 40768 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 361 : 4096 32768 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 360 : 4096 24576 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 358 : 4096 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 357 : 4096 25600 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 356 : 4096 48128 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 355 : 4096 20480 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 354 : 4096 23936 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 353 : 4096 39584 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 352 : 4096 54688 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 351 : 4096 49984 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 350 : 4096 67136 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 309 : 47104 543872 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 55 : 47104 1008288 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 308 : 47104 519104 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 54 : 47104 2003648 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 299 : 29167 315320 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 172 : 47104 303232 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 180 : 17937 194789 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 307 : 47104 249952 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 53 : 47104 23255584 24576 0 0 23552 1472 0 0 
mlx_attention_proxy.1.sm_70.ptx 179 : 17937 100828 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 306 : 47104 500896 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 52 : 47104 24828448 73728 0 0 23552 1472 0 0 
mlx_attention_proxy.1.sm_70.ptx 178 : 17937 103842 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 305 : 47104 295744 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 51 : 47104 458528 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 304 : 47104 506464 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 50 : 47104 473120 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 303 : 47104 316192 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 176 : 47104 169652 0 0 0 0 0 0 943 
mlx_attention_proxy.1.sm_70.ptx 49 : 47104 327744 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 302 : 47104 329632 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 175 : 47104 291552 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 48 : 47104 360896 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 174 : 47104 437440 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 47 : 47104 282816 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 189 : 47104 522272 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 62 : 47104 7296992 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 33 : 47104 235520 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 173 : 47104 339360 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 46 : 47104 282624 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 34 : 47104 731936 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 35 : 47104 670656 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 290 : 47104 436096 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 36 : 47104 596672 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 291 : 47104 299840 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 37 : 47104 629984 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 292 : 47104 295232 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 38 : 47104 640320 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 293 : 47104 435648 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 39 : 47104 426816 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 294 : 47104 270240 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 40 : 47104 352768 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 295 : 47104 104609 0 0 0 0 0 0 943 
mlx_attention_proxy.1.sm_70.ptx 41 : 47104 307360 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 42 : 47104 536896 0 0 0 0 0 0 0 
