kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mlx_attention_proxy.1.sm_70.ptx 671 : 32 128 0 0 0 4 1 0 0 
mlx_attention_proxy.1.sm_70.ptx 565 : 32768 163840 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 558 : 32 288 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 554 : 32 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 530 : 32 160 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 529 : 32 192 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 526 : 32768 163680 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 525 : 32768 196608 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 524 : 32768 360448 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 523 : 32768 327680 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 522 : 32768 294912 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 521 : 32768 589824 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 520 : 32768 1802240 0 0 0 32768 1024 0 0 
mlx_attention_proxy.1.sm_70.ptx 519 : 32768 589824 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 518 : 32768 1802240 0 0 0 32768 1024 0 0 
mlx_attention_proxy.1.sm_70.ptx 517 : 32768 589824 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 496 : 32 192 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 623 : 32768 3440640 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 553 : 32 192 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 494 : 128 480 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 621 : 32768 196608 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 552 : 32 192 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 493 : 128 768 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 620 : 32768 196608 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 559 : 32 288 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 500 : 32 288 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 627 : 32768 360448 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 551 : 32 192 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 492 : 128 1280 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 619 : 32768 360448 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 550 : 32 224 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 491 : 128 768 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 618 : 32768 327680 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 549 : 32 288 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 490 : 128 768 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 617 : 32768 196608 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 489 : 128 768 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 616 : 32768 294912 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 547 : 32 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 674 : 128 640 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 488 : 128 1024 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 615 : 32768 327680 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 546 : 32 160 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 487 : 128 1472 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 614 : 32768 196608 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 516 : 32768 1802240 0 0 0 32768 1024 0 0 
mlx_attention_proxy.1.sm_70.ptx 486 : 128 1536 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 613 : 32768 327680 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 515 : 32768 589824 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 485 : 128 864 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 612 : 32768 294912 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 514 : 32768 4571136 0 0 0 32768 1024 0 0 
mlx_attention_proxy.1.sm_70.ptx 484 : 128 608 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 611 : 32768 1802240 0 0 0 32768 1024 0 0 
