kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mlx_attention_proxy.1.sm_70.ptx 463 : 8192 322240 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 441 : 8192 320960 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 440 : 8192 412896 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 437 : 8388608 1174950176 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 436 : 8388608 919791808 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 435 : 8388608 692771648 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 434 : 8388608 600464224 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 433 : 8388608 573070592 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 432 : 8388608 682144192 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 431 : 8388608 273688416 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 430 : 8388608 2583972256 42601920 0 0 8388608 262144 0 0 
mlx_attention_proxy.1.sm_70.ptx 429 : 8388608 2039480704 61120 0 0 262144 262144 0 0 
mlx_attention_proxy.1.sm_70.ptx 428 : 8388608 292950080 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 427 : 8388608 2675266912 44364256 0 0 8388608 262144 0 0 
mlx_attention_proxy.1.sm_70.ptx 426 : 8388608 2088596544 56960 0 0 262144 262144 0 0 
mlx_attention_proxy.1.sm_70.ptx 425 : 8388608 294243424 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 424 : 8388608 2792579808 46655712 0 0 8388608 262144 0 0 
mlx_attention_proxy.1.sm_70.ptx 423 : 8388608 2162049856 61888 0 0 262144 262144 0 0 
mlx_attention_proxy.1.sm_70.ptx 422 : 8388608 281758592 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 421 : 8388608 4240169120 191144896 0 0 8388608 262144 0 0 
mlx_attention_proxy.1.sm_70.ptx 399 : 8192 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 398 : 8192 1509184 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 397 : 8192 274176 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 396 : 8192 60160 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 395 : 8192 49152 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 394 : 8192 49152 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 393 : 8192 54528 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 392 : 8192 92672 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 391 : 8192 108032 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 420 : 8388608 2229821312 110784 0 0 262144 262144 0 0 
mlx_attention_proxy.1.sm_70.ptx 390 : 8192 106496 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 389 : 8192 106496 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 388 : 8192 104704 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 417 : 8192 1109504 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 387 : 8192 232960 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 416 : 8192 292896 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 401 : 8192 922912 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 461 : 8192 231232 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 402 : 8192 515232 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 462 : 8192 272384 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 403 : 8192 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 464 : 8192 1709728 0 0 0 1024 256 0 0 
mlx_attention_proxy.1.sm_70.ptx 405 : 8192 161152 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 406 : 8192 99616 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 407 : 8192 51712 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 467 : 8192 638496 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 408 : 8192 51104 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 409 : 8192 74208 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 410 : 8192 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 412 : 8192 102528 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 413 : 8192 103968 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 414 : 8192 213216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 415 : 8192 279552 0 0 0 0 0 0 0 
