kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mlx_attention_proxy.1.sm_70.ptx 463 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 441 : 1024 5120 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 440 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 437 : 1048576 5237760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 436 : 1048576 6291456 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 435 : 1048576 12582912 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 434 : 1048576 11534336 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 433 : 1048576 10485760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 432 : 1048576 9437184 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 431 : 1048576 10485760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 430 : 1048576 101480384 0 0 0 1048576 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 429 : 1048576 68951296 0 0 0 32768 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 428 : 1048576 10485760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 427 : 1048576 101845728 0 0 0 1048576 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 426 : 1048576 69313600 0 0 0 32768 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 425 : 1048576 10485760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 424 : 1048576 84779808 0 0 0 1048576 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 423 : 1048576 52185184 0 0 0 32768 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 422 : 1048576 10485760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 421 : 1048576 234312064 16675264 0 0 1048576 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 399 : 1024 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 398 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 397 : 1024 10240 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 396 : 1024 5888 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 395 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 394 : 1024 6400 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 393 : 1024 7168 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 392 : 1024 7424 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 391 : 1024 13312 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 420 : 1048576 69545216 13088 0 0 32768 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 390 : 1024 14336 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 389 : 1024 12032 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 388 : 1024 6912 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 417 : 1024 7168 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 387 : 1024 4864 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 416 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 401 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 461 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 402 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 462 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 403 : 1024 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 464 : 1024 24064 0 0 0 128 32 0 0 
mlx_attention_proxy.1.sm_70.ptx 405 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 406 : 1024 7168 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 407 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 467 : 1024 5120 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 408 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 409 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 410 : 1024 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 412 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 413 : 1024 10240 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 414 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 415 : 1024 9216 0 0 0 0 0 0 0 
