kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mlx_attention_proxy.1.sm_70.ptx 463 : 16384 1107232 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 441 : 16384 1262464 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 440 : 16384 1298272 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 437 : 16777216 2810363232 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 436 : 16777216 2235811712 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 435 : 16777216 1773788960 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 434 : 16777216 1315953088 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 433 : 16777216 1024367616 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 432 : 16777216 985272320 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 431 : 16777216 519813280 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 430 : 16777216 6843190496 149514816 0 0 16777216 524288 0 0 
mlx_attention_proxy.1.sm_70.ptx 429 : 16777216 4370532512 29376 0 0 524288 524288 0 0 
mlx_attention_proxy.1.sm_70.ptx 428 : 16777216 542714080 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 427 : 16777216 7061106592 152612768 0 0 16777216 524288 0 0 
mlx_attention_proxy.1.sm_70.ptx 426 : 16777216 4459570528 29312 0 0 524288 524288 0 0 
mlx_attention_proxy.1.sm_70.ptx 425 : 16777216 542162464 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 424 : 16777216 7335354016 157579040 0 0 16777216 524288 0 0 
mlx_attention_proxy.1.sm_70.ptx 423 : 16777216 4564976896 38208 0 0 524288 524288 0 0 
mlx_attention_proxy.1.sm_70.ptx 422 : 16777216 518106880 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 421 : 16777216 10195128832 484365568 0 0 16777216 524288 0 0 
mlx_attention_proxy.1.sm_70.ptx 399 : 16384 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 398 : 16384 233984 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 397 : 16384 229376 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 396 : 16384 118528 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 395 : 16384 98304 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 394 : 16384 98304 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 393 : 16384 103680 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 392 : 16384 182784 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 391 : 16384 214528 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 420 : 16777216 4544803264 185056 0 0 524288 524288 0 0 
mlx_attention_proxy.1.sm_70.ptx 390 : 16384 212992 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 389 : 16384 212992 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 388 : 16384 211200 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 417 : 16384 4243552 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 387 : 16384 503296 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 416 : 16384 2740544 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 401 : 16384 99840 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 461 : 16384 1077216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 402 : 16384 104448 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 462 : 16384 1245408 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 403 : 16384 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 464 : 16384 2751136 0 0 0 2048 512 0 0 
mlx_attention_proxy.1.sm_70.ptx 405 : 16384 193536 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 406 : 16384 158720 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 407 : 16384 103552 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 467 : 16384 1350752 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 408 : 16384 208256 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 409 : 16384 216640 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 410 : 16384 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 412 : 16384 343808 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 413 : 16384 735648 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 414 : 16384 692608 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 415 : 16384 808160 0 0 0 0 0 0 0 
