kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mlx_attention_proxy.1.sm_70.ptx 777 : 1024 5120 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 770 : 1024 45056 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 748 : 1024 5120 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 747 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 744 : 1048576 5237760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 743 : 1048576 6291456 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 742 : 1048576 12582912 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 741 : 1048576 11534336 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 740 : 1048576 10485760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 739 : 1048576 9437184 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 738 : 1048576 10485760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 737 : 1048576 100986720 0 0 0 32768 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 736 : 1048576 100898688 0 0 0 1048576 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 735 : 1048576 10485760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 734 : 1048576 101700832 0 0 0 32768 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 733 : 1048576 101524160 0 0 0 1048576 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 732 : 1048576 10485760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 731 : 1048576 85381824 0 0 0 32768 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 730 : 1048576 85126080 0 0 0 1048576 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 729 : 1048576 10485760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 728 : 1048576 105060640 16384 0 0 32768 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 727 : 1048576 237003552 16696800 0 0 1048576 32768 0 0 
mlx_attention_proxy.1.sm_70.ptx 705 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 704 : 1024 10240 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 703 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 702 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 701 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 700 : 1024 11776 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 699 : 1024 12032 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 698 : 1024 12544 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 697 : 1024 12544 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 696 : 1024 14592 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 695 : 1024 16128 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 724 : 1024 7168 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 694 : 1024 6912 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 723 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 693 : 1024 4864 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 722 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 706 : 1024 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 708 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 768 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 709 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 769 : 1024 94432 32 0 0 32 32 0 0 
mlx_attention_proxy.1.sm_70.ptx 710 : 1024 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 771 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 712 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 772 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 713 : 1024 7168 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 773 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 714 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 774 : 1024 24704 0 0 0 128 32 0 0 
mlx_attention_proxy.1.sm_70.ptx 715 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 716 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 717 : 1024 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 719 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 720 : 1024 10240 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 721 : 1024 9216 0 0 0 0 0 0 0 
