kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mlx_attention_proxy.1.sm_70.ptx 369 : 1024 5120 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 366 : 1024 5120 0 0 0 256 32 0 0 
mlx_attention_proxy.1.sm_70.ptx 365 : 1024 218112 0 0 0 256 32 0 0 
mlx_attention_proxy.1.sm_70.ptx 364 : 1024 10240 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 363 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 362 : 1024 9216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 361 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 360 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 358 : 1024 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 357 : 1024 6144 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 356 : 1024 10240 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 355 : 1024 5504 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 354 : 1024 5184 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 353 : 1024 5440 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 352 : 1024 10176 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 351 : 1024 7424 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 350 : 1024 4672 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 309 : 11776 129760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 55 : 11776 70656 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 308 : 11776 118272 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 54 : 11776 105984 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 299 : 7548 75674 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 172 : 11776 70656 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 180 : 4228 42471 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 307 : 11776 58880 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 53 : 11776 3670624 0 0 0 5888 368 0 0 
mlx_attention_proxy.1.sm_70.ptx 179 : 4228 21140 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 306 : 11776 118272 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 52 : 11776 3666688 24576 0 0 5888 368 0 0 
mlx_attention_proxy.1.sm_70.ptx 178 : 4228 21140 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 305 : 11776 71008 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 51 : 11776 105984 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 304 : 11776 118112 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 50 : 11776 105984 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 303 : 11776 72096 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 176 : 11776 37740 0 0 0 0 0 0 236 
mlx_attention_proxy.1.sm_70.ptx 49 : 11776 70656 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 302 : 11776 72096 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 175 : 11776 58880 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 48 : 11776 70656 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 174 : 11776 105984 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 47 : 11776 70656 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 189 : 11776 118080 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 62 : 11776 1766400 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 33 : 11776 58880 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 173 : 11776 70656 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 46 : 11776 70656 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 34 : 11776 54176 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 35 : 11776 83424 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 290 : 11776 105984 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 36 : 11776 134912 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 291 : 11776 70656 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 37 : 11776 139648 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 292 : 11776 70656 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 38 : 11776 128256 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 293 : 11776 105984 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 39 : 11776 77760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 294 : 11776 58880 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 40 : 11776 78304 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 295 : 11776 21140 0 0 0 0 0 0 236 
mlx_attention_proxy.1.sm_70.ptx 41 : 11776 77152 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 42 : 11776 117760 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 297 : 7548 37740 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 43 : 11776 70656 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 298 : 7548 37740 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 44 : 11776 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 190 : 11776 129728 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 63 : 11776 70656 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 318 : 11776 127104 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 191 : 11776 70656 0 0 0 0 0 0 0 
