kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mlx_attention_proxy.1.sm_70.ptx 463 : 256 2304 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 441 : 256 1280 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 440 : 256 1536 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 437 : 262144 1309440 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 436 : 262144 1572864 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 435 : 262144 3145728 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 434 : 262144 2883584 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 433 : 262144 2621440 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 432 : 262144 2359296 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 431 : 262144 2621440 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 430 : 262144 26605312 0 0 0 262144 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 429 : 262144 18468224 0 0 0 8192 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 428 : 262144 2621440 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 427 : 262144 27476032 0 0 0 262144 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 426 : 262144 19332640 0 0 0 8192 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 425 : 262144 2621440 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 424 : 262144 24204192 0 0 0 262144 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 423 : 262144 15960480 0 0 0 8192 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 422 : 262144 2621440 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 421 : 262144 53249984 2304256 0 0 262144 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 399 : 256 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 398 : 256 1536 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 397 : 256 2560 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 396 : 256 1472 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 395 : 256 1536 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 394 : 256 1600 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 393 : 256 1792 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 392 : 256 1856 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 391 : 256 3328 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 420 : 262144 19633440 4096 0 0 8192 8192 0 0 
mlx_attention_proxy.1.sm_70.ptx 390 : 256 3584 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 389 : 256 3008 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 388 : 256 1728 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 417 : 256 1792 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 387 : 256 1216 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 416 : 256 2304 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 401 : 256 1536 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 461 : 256 1536 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 402 : 256 1536 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 462 : 256 2304 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 403 : 256 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 464 : 256 4608 0 0 0 32 8 0 0 
mlx_attention_proxy.1.sm_70.ptx 405 : 256 2304 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 406 : 256 1792 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 407 : 256 1536 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 467 : 256 1280 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 408 : 256 1536 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 409 : 256 1536 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 410 : 256 0 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 412 : 256 2304 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 413 : 256 2560 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 414 : 256 2304 0 0 0 0 0 0 0 
mlx_attention_proxy.1.sm_70.ptx 415 : 256 2304 0 0 0 0 0 0 0 
